Gas,NFR/CRF Group,Source,Activity,Units,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
PM0.1 (Particulate Matter < 0.1&micro;m),1A1c,Collieries - combustion,Colliery methane,kilotonne,0.001333221,0.001111017,0.00085178,0.001073983,0.000999916,0.001073983,0.001111017,0.001296187,0.001111017,0.001148051,0.001185085,0.001111017,0.001111017,0.001148051,0.000370339,0.00085178,0.000777712,0.000777712,0.000814746,0.000814746,0.000851666,0.000667181,0.000674762,0.000731624,0.000880729,0.000514285,0.000462478,0.000414461,0.000371498,0.000418252,0.000465005,0.00078975,0.000760687,0.001061424,0.000941382,0.000887047,0.000893365,0.000855457,0.000892708,0.000872705,0.001015934,0.00082757,0.000646395,0.000528185,0.000477641,0.000433415,0.000548402,0.000500247,0.000481432,0.000445697,0.000357915,0.000375946
PM0.1 (Particulate Matter < 0.1&micro;m),1A1c,Collieries - combustion,Natural gas,kilotonne,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000334231,0.000482778,0.000259957,0.000519915,0.000668462,0.000519915,0.000571906,0.000428389,0.000798476,0.001320654,0.00052598,0.000337134,0.000466411,0.000435993,0.000244612,8.49172655789574e-05,1.77439062403792e-05,7.60453124587678e-06,5.0696874972512e-06,0,0,0,0,0,0,0.000107731,9.88590504823506e-05,9.37908574000378e-05,7.75344504065972e-05,0.000121992,7.60256319175131e-05,0.000126613,0.000100188,9.77827441652599e-05,9.67692801375948e-05,0.000100148,0.000101905,8.60574227577234e-05,7.60604694956734e-05
PM0.1 (Particulate Matter < 0.1&micro;m),1A1c,Gas production,Colliery methane,kilotonne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70339108231868e-05,7.40678216463736e-05,7.40678216463736e-05,0.000111102,0.000111102,0.000111197,7.45524e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM0.1 (Particulate Matter < 0.1&micro;m),1A1c,Gas production,LPG,kilotonne,0,0,0,0,0,0,0,0,0,0.000192064,0.000115238,0.000268889,0.000345715,0.000115238,0.000115238,0.000384128,0.000115238,0.000230477,0,0.000599239,0.000660566,0.000751043,0.000722207,0.000748422,0.000848036,0.000769393,0.000858837,0.000806029,0.000825086,0.000825086,0.000708318,0,0,3.585518196e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM0.1 (Particulate Matter < 0.1&micro;m),1A1c,Gas production,Natural gas,kilotonne,0,0,0,0.002075014,0.002515168,0.002578048,0.002892444,0.003081081,0.003332598,0.004024269,0.004212907,0.004370105,0.00396139,0.003804192,0.004055709,0.004401545,0.00477882,0.004307226,0.003898197,0.003382901,0.003053147,0.003822827,0.003592976,0.00363414,0.003708397,0.004165687,0.00566917,0.005238414,0.00677592,0.008510133,0.009238048,0.00970331,0.009673527,0.010290622,0.008152737,0.008221518,0.008231651,0.046614135,0.007892824,0.011570075,0.017347661,0.018621538,0.013093184,0.011869267,0.01236852,0.012343644,0.010932563,0.008502427,0.009380688,0.013529845,0.013541801,0.011668756
PM0.1 (Particulate Matter < 0.1&micro;m),1A1c,Gas production,OPG,kilotonne,0,0,0,0,0,0,0,0,0,3.78568866192577e-05,0,0,0,0,0,7.57137732385152e-05,7.57137732385152e-05,0.000264998,0.000378569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM0.1 (Particulate Matter < 0.1&micro;m),1A1c,Gas production,Town gas,kilotonne,0.001148011,0.001148011,0.002110859,0.000259228,0.000259228,0.000111098,7.4065212e-05,3.7032606e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM0.1 (Particulate Matter < 0.1&micro;m),1A1c,Nuclear fuel production,Natural gas,kilotonne,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000668462,0.000668462,0.000668462,0.000631325,0.000854146,0.000557052,0.000519915,0.000534852,0.000628641,0.00064385,0.000716093,0.000697082,0.000591886,0.001107727,0.00116983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM0.1 (Particulate Matter < 0.1&micro;m),1A1c,Upstream Oil Production - fuel combustion,Gas oil,kilotonne,0.000279897,0.000380373,0.000597472,0.000667446,0.000735626,0.002806146,0.021833752,0.068655478,0.09689815,0.139496304,0.144374763,0.160499336,0.185182294,0.206262477,0.226187189,0.228961039,0.227986782,0.221317701,0.205363578,0.164547076,0.219943576,0.217680565,0.260931229,0.287706162,0.305029578,0.262384089,0.271559185,0.264743261,0.265529397,0.222514677,0.199387551,0.200549058,0.203832456,0.198883529,0.18521804,0.199914112,0.176867958,0.164618087,0.192125403,0.189269279,0.209284968,0.224918362,0.259738615,0.239596574,0.249630719,0.239088022,0.247516317,0.2280151,0.209567367,0.229981483,0.22976567,0.206988287
PM0.1 (Particulate Matter < 0.1&micro;m),1A1c,Upstream Oil Production - fuel combustion,Natural gas,kilotonne,0,0,0,0.000311118,0.000350008,0.000631959,0.000661126,0.001225028,0.001973656,0.003150072,0.004705663,0.00572652,0.007301556,0.008740478,0.009761334,0.011462762,0.01225028,0.012396117,0.012809321,0.011026224,0.01238708,0.012027725,0.01299185,0.013632087,0.014069554,0.014177393,0.0140676,0.015009072,0.015937913,0.016733571,0.016350169,0.016516475,0.015916837,0.015426226,0.014768714,0.014211142,0.013499218,0.013588955,0.013382938,0.012463319,0.012639771,0.010498516,0.009219341,0.008749811,0.008008617,0.009301357,0.009250836,0.009660068,0.009864297,0.010515808,0.009978258,0.008900852
PM0.1 (Particulate Matter < 0.1&micro;m),1A1c,Town gas manufacture,Burning oil,kilotonne,0.604209375,0.318888281,0.2685375,0.285321094,0.167835938,0.083917969,0.033567188,0.016783594,0.016783594,0.016783594,0.016783594,0.016783594,0.016783594,0.010573664,0.00990232,0.011077172,0.007552617,0.00537075,0.001846195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM0.1 (Particulate Matter < 0.1&micro;m),1A1c,Town gas manufacture,Coal,kilotonne,2.830464,1.213056,0.404352,0.33696,0.067392,0.00606528,0.00539136,0.00471744,0.00404352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM0.1 (Particulate Matter < 0.1&micro;m),1A1c,Town gas manufacture,Coke,kilotonne,0.036887815,0.010150338,0.004951385,0.001237846,0.000247569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM0.1 (Particulate Matter < 0.1&micro;m),1A1c,Town gas manufacture,Coke oven gas,kilotonne,0.010961651,0.008221239,0.003073706,0.001999761,0.001110978,0.000370326,0.000333293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM0.1 (Particulate Matter < 0.1&micro;m),1A1c,Town gas manufacture,LPG,kilotonne,0.016632148,0.012522125,0.011677074,0.010255851,0.004455726,0.001958983,0.001190754,0.001421223,0.003303383,0.003072914,0.003034503,0.002727211,0.001997394,0.001267577,0.001152343,0.00107552,0.001382811,0.000230469,3.84114270473296e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM0.1 (Particulate Matter < 0.1&micro;m),1A1c,Town gas manufacture,Natural gas,kilotonne,0.0775951,0.112956773,0.10069905,0.061734349,0.045279285,0.026298387,0.006723175,0.001968665,0.000297157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM0.1 (Particulate Matter < 0.1&micro;m),1A1c,Upstream oil and gas production - combustion at gas separation plant,LPG,kilotonne,0,0,0,0,0,0,0.000115238,0,3.84127804525058e-05,0.000153651,0,7.68255609050116e-05,7.68255609050116e-05,7.68255609050116e-05,0.000422541,0.000460953,0.00069143,0.000921907,0.000729843,0.000652633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM0.1 (Particulate Matter < 0.1&micro;m),1A1c,Upstream oil and gas production - combustion at gas separation plant,OPG,kilotonne,0,0,0,0,0,3.23612547070888e-05,0.000453058,0.001003199,0.001132644,0.002556539,0.002977235,0.002912513,0.006116277,0.006213361,0.006892947,0.00721656,0.006666418,0.006181,0.004465206,0.004072017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM0.1 (Particulate Matter < 0.1&micro;m),1A1c,Upstream Gas Production - fuel combustion,Gas oil,kilotonne,0.001281866,0.002124518,0.003065623,0.003340023,0.004025875,0.004191005,0.004441329,0.004639793,0.004447195,0.004484847,0.004262918,0.004231132,0.004274029,0.004386078,0.00436354,0.004864198,0.00508736,0.005351565,0.005151531,0.005044084,0.008591195,0.009189843,0.009975436,0.011549966,0.012209414,0.011208031,0.013730304,0.013828303,0.021138019,0.013065268,0.012371031,0.013841139,0.016039734,0.010441742,0.011218903,0.012364974,0.012616279,0.012306967,0.014409323,0.009867655,0.010138254,0.015054253,0.020478457,0.023285889,0.025324814,0.028719525,0.01974058,0.061794177,0.054249312,0.063679019,0.073545505,0.083201843
PM0.1 (Particulate Matter < 0.1&micro;m),1A1c,Oil terminal: fuel combustion,Gas oil,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.023644998,0.022772844,0.023346213,0.024713477,0.031334748,0.03198126,0.031963728,0.031596914,0.032678349,0.033713574,0.029705568,0.037561869,0.026696614,0.016408847,0.014641315,0.013553075,0.01325692,0.014106263,0.012363799,0.014616409,0.012729251,0.012925983,0.011035627,0.017015968,0.019945316,0.014966724,0.005848918,0.0109771,0.003813019,0.00283831,0.001842993,0.008350912
PM0.1 (Particulate Matter < 0.1&micro;m),1A1c,Oil terminal: fuel combustion,Natural gas,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00121131,0.00112238,0.001019692,0.001000434,0.001236665,0.001514961,0.001364474,0.001812781,0.001991223,0.001909856,0.001887472,0.001926073,0.001956987,0.001909826,0.00180299,0.001807376,0.001539083,0.001662878,0.001818883,0.001800532,0.001605931,0.001316338,0.001124519,0.001147163,0.00097972,0.001120108,0.001200597,0.001225959,0.001196457,0.001126256,0.001121088,0.001010891
PM0.1 (Particulate Matter < 0.1&micro;m),1A1c,Gas terminal: fuel combustion,Gas oil,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.000269824,0.000299772,0.000303513,0.000354542,0.000377597,0.000409262,0.000487435,0.000496453,0.000519382,0.008038889,8.93617893876337e-05,0.000156843,0.00019289,0.000325888,0.000508122,0.000385363,0.001585083,0.000403453,0.000863265,0.0006633,0.000423272,0.000639672,0.001331517,0.001878643,0.000538523,0.00048593,0.000539923,0.001441721,0.001129557,0.000601672,0.000617163,0.000801777
PM0.1 (Particulate Matter < 0.1&micro;m),1A1c,Gas terminal: fuel combustion,Natural gas,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.001394924,0.001490969,0.00133778,0.00144836,0.001503866,0.001956419,0.002099807,0.002874308,0.003228004,0.003681519,0.004598688,0.004912417,0.004563545,0.004397521,0.004260515,0.003899692,0.004009506,0.011455512,0.003168202,0.002933833,0.002530787,0.002486387,0.004284849,0.003472811,0.003480595,0.002538362,0.003178816,0.005609267,0.005598033,0.005529179,0.005236162,0.004754191
PM0.1 (Particulate Matter < 0.1&micro;m),1A1c,Upstream Gas Production - fuel combustion,Natural gas,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.003681715,0.004123804,0.004399188,0.005093732,0.004415942,0.004725444,0.005587534,0.006142253,0.006560328,0.006689051,0.007175744,0.008866506,0.008818977,0.008267716,0.008552156,0.007238226,0.008765813,0.025101088,0.006326641,0.006831767,0.005518036,0.005219929,0.007697084,0.006003984,0.005991593,0.004678929,0.004832666,0.009114964,0.007918041,0.008118169,0.00789346,0.006072511
PM0.1 (Particulate Matter < 0.1&micro;m),1A2a,Blast furnaces,Blast furnace gas,kilotonne,0.026732406,0.022913491,0.024695651,0.020469385,0.018076198,0.015450077,0.017290257,0.015007321,0.013252836,0.01500455,0.006950106,0.009910985,0.008568425,0.009218548,0.009452992,0.010017156,0.009135978,0.011078508,0.012439774,0.008135221,0.007806795,0.0076218,0.006994506,0.008116796,0.009079914,0.009305782,0.009785318,0.010080685,0.009543813,0.008923543,0.008647289,0.007054047,0.006228984,0.007538796,0.007424124,0.007278387,0.007461079,0.007608867,0.007159719,0.005475052,0.005112481,0.004713476,0.005034435,0.006540787,0.006986721,0.006619945,0.00499807,0.004891061,0.004817097,0.004724856,0.004448219,0.004585131
PM0.1 (Particulate Matter < 0.1&micro;m),1A2a,Blast furnaces,Coke oven gas,kilotonne,0.004428479,0.004587206,0.004198325,0.004912596,0.004206262,0.004468161,0.004372925,0.00392849,0.0033412,0.0035158,0.002888829,0.002492012,0.002357094,0.00227773,0.001785677,0.002372966,0.002309476,0.002261858,0.002126889,0.002029129,0.00208654,0.001904831,0.00165515,0.001486439,0.001532747,0.001266127,0.001322989,0.001395014,0.001472094,0.0015656,0.001507475,0.001684379,0.001328334,0.00147083,0.001197893,0.000938867,0.001287191,0.001190096,0.000970521,0.000751544,0.000473142,0.000592148,0.000948926,0.001114066,0.001104108,0.000876964,0.0004657,0.000498629,0.000401193,0.000431507,0.000395014,0.00033632
PM0.1 (Particulate Matter < 0.1&micro;m),1A2a,Blast furnaces,Natural gas,kilotonne,8.51073759057468e-05,0.000170955,0.000267163,0.000283445,0.000287145,0.000271604,0.000322668,0.000358191,0.000330069,0.000398155,0.000333769,0.000302686,0.000270123,0.000288625,0.000332289,0.000332289,0.000310087,0.00034413,0.000330074,0.000345781,0.000343281,0.000317297,0.000351211,0.000393357,0.000513306,0.000687576,0.000757285,0.000541823,0.000834914,0.00101869,0.001128005,0.000594104,0.00035171,0.000853925,0.001153354,0.001490805,0.000967993,0.001139169,0.00113751,0.000713449,0.001015967,0.000717856,0.000420815,0.000574913,0.000534803,0.000510967,0.000460578,0.000465061,0.000506,0.000496666,0.000487969,0.000701242
PM0.1 (Particulate Matter < 0.1&micro;m),1A2a,Iron and steel - combustion plant,Blast furnace gas,kilotonne,0.0365734,0.029691994,0.026952175,0.034789332,0.032240663,0.027625955,0.030994055,0.026969374,0.023876341,0.027100275,0.012584453,0.017990884,0.01559301,0.016818421,0.017289653,0.018367761,0.01679431,0.020416638,0.022983269,0.026849998,0.02751837,0.028753018,0.027417359,0.026156075,0.02550021,0.026159959,0.027075243,0.028733907,0.027293611,0.026019976,0.023702906,0.021348112,0.019688488,0.022590013,0.022638818,0.022297353,0.024789203,0.015996782,0.025128486,0.01873461,0.029798236,0.022118466,0.018622952,0.075927198,0.107188125,0.025761789,0.014404971,0.019003546,0.017370948,0.018840731,0.019132686,0.01946865
PM0.1 (Particulate Matter < 0.1&micro;m),1A2a,Iron and steel - combustion plant,Coal,kilotonne,0.422818779,0.311550679,0.18915577,0.20028258,0.20028258,0.144092189,0.13352172,0.13352172,0.10014129,0.155218999,0.089070306,0.10014129,0.083451075,0.038387494,0.027260684,0.016690215,0.01168315,0.005563405,0.005563405,0.01112681,0.006687028,0.005007064,0.003338043,0.007294991,0.007923521,0.004851135,0.001807625,0.000452385,0.002625695,0.004344722,0.001656009,0.000588132,0,0,0,0,0.000311699,0.049852698,0.050215189,0.044845811,0.047762209,0.040545769,0.038424998,0.040538426,0.041254694,0.033491505,0.026624965,0.024815446,0.020576853,0.016860603,0.015231984,0.012833783
PM0.1 (Particulate Matter < 0.1&micro;m),1A2a,Iron and steel - combustion plant,Coke,kilotonne,0.173192824,0.152615459,0.147471117,0.142326776,0.1577598,0.135467654,0.12003463,0.108031167,0.103229782,0.093969968,0.063618354,0.042698033,0.051100457,0.046127594,0.038925516,0.038239604,0.037382213,0.033438218,0.02983718,0.031380482,0.040128305,0.033954719,0.035326627,0.030867927,0.011146751,0.002400839,0.004287212,0.006859539,0.003944235,0.002915304,0.003258281,0.005487631,0.00491143,0.003944235,0.003772747,0.003824193,0.004505002,0.003930516,0.002422038,0.001067806,0.00113374,0.001190342,0.002435085,0.002447949,0.002658055,0.002878525,0.002476757,0.001214288,0.000453803,0.000874803,0.001004079,0.001039923
PM0.1 (Particulate Matter < 0.1&micro;m),1A2a,Iron and steel - combustion plant,Coke oven gas,kilotonne,0.026742204,0.025706629,0.024671054,0.028386941,0.020528754,0.021076999,0.022599904,0.020528754,0.01803119,0.01931043,0.01133041,0.013462476,0.012061404,0.012792398,0.012365985,0.01723928,0.016569202,0.017665693,0.016630385,0.016630385,0.016666863,0.016421595,0.015698264,0.015307499,0.014908419,0.014927126,0.014318114,0.014943754,0.013411872,0.012785506,0.012691494,0.009466199,0.007663292,0.007058585,0.005787902,0.007479205,0.007705006,0.007786498,0.012985467,0.021970849,0.020379096,0.01516441,0.023662987,0.115271617,0.067343959,0.069160197,0.005140014,0.013745589,0.005650553,0.007765472,0.008112335,0.006176395
PM0.1 (Particulate Matter < 0.1&micro;m),1A2a,Iron and steel - combustion plant,Fuel oil,kilotonne,2.328587268,2.107946448,1.994742457,1.92792362,1.5401277,1.268878646,1.169499914,1.091850251,1.034686531,1.016400522,0.536921931,0.388487067,0.347107102,0.238112115,0.148022975,0.052404341,0.056988818,0,0.053352247,0.078706697,0.057977675,0.07960656,0.077709908,0.160038703,0.14122931,0.130569977,0.042142463,0.059878702,0.120130875,0.177168414,0.140528338,0.163160938,0.128984919,0.069072007,0.0788747,0.064776011,0.063678231,0.066956091,0.096034231,0.100042174,0.045714326,0.025376737,0.016461,0.034874957,0.05395601,0.054935726,0.02307809,0.03214945,0.033650703,0.04202212,0.021802391,0.041773754
PM0.1 (Particulate Matter < 0.1&micro;m),1A2a,Iron and steel - combustion plant,Gas oil,kilotonne,0.001816808,0.001816808,0.001816808,0.001816808,0.001816808,0.001816808,0.001816808,0.001816808,0.001816808,0.001816808,0.001816808,0.001816808,0.001816808,0.001816808,0.001816808,0.001816808,0.001816808,0.001816808,0.001816808,0.001816808,0.00515094,0.005351348,0.005360179,0.005293796,0.005090063,0.004757583,0.00523061,0.005134415,0.00547448,0.002458712,0.012299785,0.000966792,0.000999655,0.001174319,0.001104896,0.001737598,0.001667275,0.000902342,0.000527351,0.000465037,0.000536116,0.000408362,0.0003698,0.000496623,0.000590665,0.000684557,0.000508855,0.00050314,0.000570662,0.000500541,0.000388111,0.000689031
PM0.1 (Particulate Matter < 0.1&micro;m),1A2a,Iron and steel - combustion plant,LPG,kilotonne,0.000237671,0.000786626,0.000360104,0.000398516,0.000227265,0.000265678,0.000332097,0.00037051,0.000206452,0.000555379,9.44259877303583e-05,9.44259877303583e-05,9.44259877303583e-05,5.60132072778525e-05,9.44259877303583e-05,6.64193840914321e-05,0.000132839,0.000209664,0.000182775,0.000182775,0.000182711,0.000182736,0.000132513,0.000132513,0.000182736,0.000178803,0.000109789,0.000307051,0.00037667,0.00037667,0.00043048,0,0.000177842,0,0,0,0,0,7.78806628720545e-05,6.4891701931992e-05,2.81357211606551e-05,0,3.94385490727473e-05,1.3262764390902e-05,5.3060938281e-05,3.9790066149288e-05,1.0923390311886e-05,1.3428562355325e-05,1.2003607565625e-05,1.1109190490112e-05,6.98803167465e-06,6.631400038146e-06
PM0.1 (Particulate Matter < 0.1&micro;m),1A2a,Iron and steel - combustion plant,Natural gas,kilotonne,0.004687739,0.009416241,0.014715424,0.015612208,0.015816023,0.014960001,0.017772645,0.019729266,0.018180274,0.021930465,0.018384089,0.016672045,0.014878475,0.015897549,0.018302563,0.018302563,0.017079675,0.01895477,0.018180589,0.019045736,0.018908036,0.017476789,0.019344782,0.021666212,0.028273036,0.028278695,0.029935407,0.029112003,0.028444225,0.030791351,0.012866042,0.012311447,0.012699098,0.014797222,0.014303463,0.012509145,0.012128299,0.010302303,0.014936504,0.018294365,0.019795484,0.017681321,0.016980246,0.099556049,0.120448087,0.093791174,0.045069273,0.026089674,0.014417405,0.022923808,0.019324169,0.019668079
PM0.1 (Particulate Matter < 0.1&micro;m),1A2a,Iron and steel - combustion plant,Town gas,kilotonne,0.004777206,0.004147652,0.002814478,0.000481424,0.000259228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM0.1 (Particulate Matter < 0.1&micro;m),1A2a,Iron and steel - combustion plant,Biomass,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM0.1 (Particulate Matter < 0.1&micro;m),1A2a,Iron and steel - combustion plant,Biogas,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM0.1 (Particulate Matter < 0.1&micro;m),1A2b,Autogenerators,Coal,kilotonne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079906885,0.080310003,0.063603014,0.047419147,0.050661118,0.048016359,0.059088861,0.05094778,0.053636602,0.070142479,0.067522214,0.070503431,0.154100049,0.037724283,0.037316706,0.020614978,0.054656423,0.027344724,0.024507704,0.028313652,0.004659384,0.033442625,0.038500586,0.036747204,0.057163966,0.041825174,0.005317185,0.002955751,0.002819736,0.002297915,0.002140641,0.002328987,0.002287146,0.002693426,0.002643673
PM0.1 (Particulate Matter < 0.1&micro;m),1A2b,Non-Ferrous Metal (combustion),Fuel oil,kilotonne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005997489,0.010120763,0.010308185,0.007122018,0.009558498,0.00730944,0.004685538,0.005072095,0.003186166,0.002998745,0.001791342,0.006633616,0.006413131,0.004539766,0.004456168,0.004475673,0.005398174,0.00492261,0.000175868,0.00017722,0.000187942,0.000206675,8.08078175893847e-05,8.45305684338462e-05,8.6514573982154e-05,6.20822663695385e-05,6.20235247652308e-05,6.19245922680001e-05,6.95264657160001e-05,6.95914807213847e-05,6.01491210092309e-05,6.04222499741539e-05
PM0.1 (Particulate Matter < 0.1&micro;m),1A2b,Non-Ferrous Metal (combustion),Gas oil,kilotonne,0.020496722,0.022402735,0.027159206,0.027276066,0.022138447,0.020490285,0.019541899,0.020292145,0.020317154,0.020928513,0.01691215,0.015216526,0.013650243,0.011736735,0.010604415,0.010668781,0.009720469,0.008256767,0.007648148,0.007315617,0.01706761,0.017731661,0.017760923,0.017540961,0.016865895,0.015764223,0.017331594,0.017012853,0.018139658,0.018179525,0.023732544,0.033995712,0.033681702,0.017444081,0.013033694,0.022774045,0.011523432,0.008271863,0.000291398,0,0,0,0,0,0,0,0,0,0,0,0,0
PM0.1 (Particulate Matter < 0.1&micro;m),1A2b,Autogeneration - exported to grid,Coal,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01793071,0.017465773,0.018274106,0.032284483,0.027704961,0.020044354,0.023380826,0.022507405,0.017331436,0.03999562,0.011457366,0.014546387,0.006059064,0.027490654,0.010790491,0.007578515,0.010762107,0.002569089,0.022917759,0.035224208,0.028776074,0.04480912,0.035636728,0.003657877,0.002009235,0.002255286,0.001810632,0.001584194,0.001795125,0.001836966,0.002200345,0.002339411
PM0.1 (Particulate Matter < 0.1&micro;m),1A2b,Non-Ferrous Metal (combustion),Coal,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.023632915,0.088582185,0.082297638,0.090143095,0.078689245,0.068583159,0.057245275,0.032440458,0.028494187,0.045486049,0.021257457,0.020579312,0.030286366,0.020713084,0.013857645,0.016202782,0.022763642,0.015514193,0.014567715,0.013124521,0.01220774,0.011439188,0.011033833,0.011019341,0.012172865,0.011013545,0.009999243,0.00937993,0.008658397,0.007792557,0.006955579,0.008369783
PM0.1 (Particulate Matter < 0.1&micro;m),1A2b,Non-Ferrous Metal (combustion),Natural gas,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.005104157,0.005083826,0.004271724,0.004643326,0.005104157,0.004848893,0.005478018,0.005220494,0.006248328,0.00626753,0.00666398,0.006396291,0.00593546,0.005400083,0.00385445,0.003819289,0.003749362,0.003476093,0.003230039,0.002559537,0.002642201,0.002657782,0.002770935,0.002664305,0.002513994,0.00376656,0.003748791,0.003811915,0.003806592,0.00379508,0.003464164,0.003702134
PM0.1 (Particulate Matter < 0.1&micro;m),1A2b,Non-Ferrous Metal (combustion),Biomass,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM0.1 (Particulate Matter < 0.1&micro;m),1A2b,Non-Ferrous Metal (combustion),Biogas,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM0.1 (Particulate Matter < 0.1&micro;m),1A2c,Chemicals (combustion),Fuel oil,kilotonne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129066566,0.147068991,0.148446225,0.140576313,0.119229175,0.078600751,0.064533283,0.048709202,0.04180891,0.01351967,0.021542124,0.014792365,0.010745329,0.008601712,0.009192867,0.009788349,0.027066589,0.033881001,0.02003,0.025111439,0.051535439,0.033216662,0.009044902,0.008249938,0.008711641,0.010362095,0.010107955,0.010298247,0.011045313,0.009799233,0.003639022,0.005268065
PM0.1 (Particulate Matter < 0.1&micro;m),1A2c,Chemicals (combustion),Gas oil,kilotonne,0.153941471,0.168256663,0.203980331,0.204858014,0.166271713,0.153893123,0.146770234,0.152404989,0.152592816,0.157184459,0.127019397,0.114284342,0.102520711,0.088149233,0.079644897,0.080128318,0.073005981,0.062012789,0.057441731,0.054944243,0.127547387,0.132509884,0.132728558,0.131084772,0.126039955,0.117807093,0.129520161,0.127138181,0.13555887,0.107314262,0.11431451,0.124346295,0.115598242,0.098660453,0.062611471,0.097934867,0.060221448,0.048608858,0.007558685,0,0,0,0,0,0,0,0,0,0,0,0,0
